t,V,Ap,Apm,Thn,The,Tkn,Tke,B,Ps,Pl,Bm,A
993.81,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
993.82,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
993.83,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
993.84,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
993.85,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
993.86,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
993.87,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
993.88,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
993.89,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
993.9,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
993.91,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
993.92,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
993.93,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
993.94,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
993.95,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
993.96,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
993.97,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
993.98,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
993.99,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.01,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.02,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.03,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.04,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.05,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.06,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.07,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.08,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.09,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.1,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.11,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.12,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.13,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.14,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.15,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.16,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.17,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.18,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.19,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.2,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.21,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.22,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.23,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.24,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.25,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.26,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.27,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.28,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.29,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.3,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.31,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.32,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.33,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.34,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.35,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.36,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.37,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.38,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.39,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.4,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.41,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.42,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.43,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.44,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.45,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.46,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.47,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.48,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.49,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.5,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.51,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.52,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.53,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.54,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.55,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.56,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.57,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.58,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.59,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.6,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.61,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.62,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.63,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.64,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.65,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.66,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.67,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.68,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.69,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.7,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.71,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.72,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.73,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.74,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.75,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.76,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.77,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.78,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.79,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.8,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.81,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.82,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.83,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.84,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.85,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.86,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.87,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.88,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.89,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.9,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.91,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.92,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.93,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.94,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.95,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.96,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.97,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.98,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
994.99,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.01,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.02,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.03,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.04,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.05,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.06,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.07,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.08,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.09,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.1,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.11,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.12,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.13,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.14,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.15,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.16,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.17,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.18,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.19,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.2,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.21,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.22,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.23,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.24,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.25,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.26,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.27,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.28,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.29,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.3,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.31,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.32,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.33,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.34,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.35,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.36,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.37,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.38,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.39,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.4,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.41,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.42,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.43,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.44,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.45,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.46,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.47,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.48,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.49,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.5,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.51,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.52,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.53,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.54,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.55,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.56,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.57,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.58,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.59,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.6,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.61,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.62,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.63,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.64,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.65,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.66,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.67,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.68,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.69,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.7,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.71,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.72,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.73,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.74,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.75,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.76,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.77,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.78,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.79,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.8,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.81,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.82,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.83,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.84,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.85,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.86,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.87,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.88,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.89,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.9,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.91,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.92,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.93,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.94,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.95,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.96,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.97,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.98,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
995.99,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.01,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.02,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.03,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.04,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.05,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.06,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.07,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.08,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.09,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.1,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.11,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.12,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.13,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.14,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.15,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.16,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.17,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.18,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.19,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.2,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.21,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.22,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.23,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.24,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.25,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.26,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.27,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.28,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.29,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.3,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.31,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.32,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.33,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.34,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.35,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.36,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.37,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.38,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.39,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.4,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.41,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.42,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.43,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.44,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.45,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.46,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.47,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.48,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.49,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.5,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.51,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.52,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.53,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.54,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.55,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.56,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.57,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.58,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.59,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.6,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.61,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.62,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.63,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.64,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.65,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.66,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.67,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.68,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.69,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.7,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.71,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.72,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.73,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.74,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.75,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.76,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.77,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.78,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.79,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.8,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.81,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.82,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.83,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.84,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.85,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.86,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.87,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.88,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.89,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.9,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.91,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.92,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.93,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.94,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.95,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.96,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.97,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.98,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
996.99,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.01,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.02,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.03,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.04,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.05,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.06,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.07,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.08,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.09,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.1,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.11,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.12,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.13,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.14,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.15,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.16,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.17,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.18,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.19,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.2,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.21,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.22,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.23,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.24,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.25,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.26,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.27,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.28,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.29,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.3,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.31,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.32,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.33,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.34,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.35,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.36,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.37,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.38,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.39,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.4,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.41,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.42,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.43,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.44,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.45,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.46,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.47,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.48,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.49,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.5,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.51,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.52,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.53,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.54,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.55,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.56,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.57,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.58,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.59,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.6,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.61,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.62,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.63,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.64,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.65,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.66,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
997.67,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
